date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:33:29	8720/8720	---M--	200	added ('OK')	font/woff2	etag:%222210-6859b531-c8fab09159667b7d;;;%22	https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlmv1pvf9eo.woff2	C:/My%20Web%20Sites/newsite/profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlmv1pvf9eo.woff2	(from https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1750709555)
10:33:29	45772/45772	---M--	200	added ('OK')	font/woff2	etag:%22b2cc-6859b531-79ebe1bbd634a517;;;%22	https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlm21lvfteoceg.woff2	C:/My%20Web%20Sites/newsite/profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlm21lvfteoceg.woff2	(from https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1750709555)
10:33:29	5956/5956	---M--	200	added ('OK')	font/woff2	etag:%221744-6859b531-996dbefde0b17252;;;%22	https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlm21lvgdeoceg.woff2	C:/My%20Web%20Sites/newsite/profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlm21lvgdeoceg.woff2	(from https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1750709555)
10:33:30	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Oct%202025%2018:33:30%20GMT	https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlm21lvf9eo.woff2	C:/My%20Web%20Sites/newsite/profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlm21lvf9eo.woff2	(from https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1750709555)
10:33:30	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Oct%202025%2018:33:30%20GMT	https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxigyp8kv8jhgfvrjjlucxtakpy.woff2	C:/My%20Web%20Sites/newsite/profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxigyp8kv8jhgfvrjjlucxtakpy.woff2	(from https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1750709555)
10:33:30	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Oct%202025%2018:33:30%20GMT	https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxigyp8kv8jhgfvrjjlufntakpy.woff2	C:/My%20Web%20Sites/newsite/profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxigyp8kv8jhgfvrjjlufntakpy.woff2	(from https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1750709555)
10:33:31	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Oct%202025%2018:33:30%20GMT	https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxigyp8kv8jhgfvrjjluchta.woff2	C:/My%20Web%20Sites/newsite/profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxigyp8kv8jhgfvrjjluchta.woff2	(from https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1750709555)
10:33:31	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Oct%202025%2018:33:31%20GMT	https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlmg1hvfteoceg.woff2	C:/My%20Web%20Sites/newsite/profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlmg1hvfteoceg.woff2	(from https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1750709555)
10:33:31	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Oct%202025%2018:33:31%20GMT	https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlmg1hvgdeoceg.woff2	C:/My%20Web%20Sites/newsite/profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlmg1hvgdeoceg.woff2	(from https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1750709555)
10:33:32	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Oct%202025%2018:33:32%20GMT	https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlmg1hvf9eo.woff2	C:/My%20Web%20Sites/newsite/profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlmg1hvf9eo.woff2	(from https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1750709555)
10:33:32	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Oct%202025%2018:33:32%20GMT	https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlmr19vfteoceg.woff2	C:/My%20Web%20Sites/newsite/profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlmr19vfteoceg.woff2	(from https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1750709555)
10:33:32	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Oct%202025%2018:33:32%20GMT	https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlmr19vgdeoceg.woff2	C:/My%20Web%20Sites/newsite/profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlmr19vgdeoceg.woff2	(from https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1750709555)
10:33:33	8724/8724	---M--	200	added ('OK')	font/woff2	etag:%222214-6859b532-e8ddb4da7fc9fb77;;;%22	https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlmr19vf9eo.woff2	C:/My%20Web%20Sites/newsite/profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlmr19vf9eo.woff2	(from https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1750709555)
10:33:33	45060/45060	---M--	200	added ('OK')	font/woff2	etag:%22b004-6859b532-5fd413a71d6bd7d0;;;%22	https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlmy15vfteoceg.woff2	C:/My%20Web%20Sites/newsite/profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlmy15vfteoceg.woff2	(from https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1750709555)
10:33:33	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Oct%202025%2018:33:33%20GMT	https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlmy15vgdeoceg.woff2	C:/My%20Web%20Sites/newsite/profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlmy15vgdeoceg.woff2	(from https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1750709555)
10:33:33	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Oct%202025%2018:33:33%20GMT	https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlmy15vf9eo.woff2	C:/My%20Web%20Sites/newsite/profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlmy15vf9eo.woff2	(from https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1750709555)
10:33:34	44692/44692	---M--	200	added ('OK')	font/woff2	etag:%22ae94-6859b532-81a40c24180570e;;;%22	https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlm111vfteoceg.woff2	C:/My%20Web%20Sites/newsite/profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlm111vfteoceg.woff2	(from https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1750709555)
10:33:34	5932/5932	---M--	200	added ('OK')	font/woff2	etag:%22172c-6859b532-fc55cd5ae8ec5db6;;;%22	https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlm111vgdeoceg.woff2	C:/My%20Web%20Sites/newsite/profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlm111vgdeoceg.woff2	(from https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1750709555)
10:33:34	8680/8680	---M--	200	added ('OK')	font/woff2	etag:%2221e8-6859b532-9779f1c39d9c8cb0;;;%22	https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlm111vf9eo.woff2	C:/My%20Web%20Sites/newsite/profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlm111vf9eo.woff2	(from https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1750709555)
10:33:35	41944/41944	---M--	200	added ('OK')	font/woff2	etag:%22a3d8-6859b532-5f0069077d4de6c8;;;%22	https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlm81xvfteoceg.woff2	C:/My%20Web%20Sites/newsite/profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlm81xvfteoceg.woff2	(from https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1750709555)
10:33:35	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Oct%202025%2018:33:35%20GMT	https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlm81xvgdeoceg.woff2	C:/My%20Web%20Sites/newsite/profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlm81xvgdeoceg.woff2	(from https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1750709555)
10:33:35	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Oct%202025%2018:33:35%20GMT	https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlm81xvf9eo.woff2	C:/My%20Web%20Sites/newsite/profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxidyp8kv8jhgfvrjjlm81xvf9eo.woff2	(from https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1750709555)
10:33:36	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Oct%202025%2018:33:36%20GMT	https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxigyp8kv8jhgfvrlptucxtakpy.woff2	C:/My%20Web%20Sites/newsite/profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxigyp8kv8jhgfvrlptucxtakpy.woff2	(from https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1750709555)
10:33:36	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Oct%202025%2018:33:36%20GMT	https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxigyp8kv8jhgfvrlptufntakpy.woff2	C:/My%20Web%20Sites/newsite/profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxigyp8kv8jhgfvrlptufntakpy.woff2	(from https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1750709555)
10:33:36	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Oct%202025%2018:33:36%20GMT	https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxigyp8kv8jhgfvrlptuchta.woff2	C:/My%20Web%20Sites/newsite/profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxigyp8kv8jhgfvrlptuchta.woff2	(from https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1750709555)
10:33:37	39192/39192	---M--	200	added ('OK')	font/woff2	etag:%229918-6859b532-f1984cfbcedf455;;;%22	https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrlfj_z11lfc-k.woff2	C:/My%20Web%20Sites/newsite/profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrlfj_z11lfc-k.woff2	(from https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1750709555)
10:33:37	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Oct%202025%2018:33:37%20GMT	https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrlfj_z1jlfc-k.woff2	C:/My%20Web%20Sites/newsite/profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrlfj_z1jlfc-k.woff2	(from https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1750709555)
10:33:37	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Oct%202025%2018:33:37%20GMT	https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrlfj_z1xlfq.woff2	C:/My%20Web%20Sites/newsite/profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrlfj_z1xlfq.woff2	(from https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1750709555)
10:33:38	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Oct%202025%2018:33:38%20GMT	https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrldz8z11lfc-k.woff2	C:/My%20Web%20Sites/newsite/profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrldz8z11lfc-k.woff2	(from https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1750709555)
10:33:38	5524/5524	---M--	200	added ('OK')	font/woff2	etag:%221594-6859b533-1a8cf0e7f4845a3d;;;%22	https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrldz8z1jlfc-k.woff2	C:/My%20Web%20Sites/newsite/profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrldz8z1jlfc-k.woff2	(from https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1750709555)
10:33:38	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Oct%202025%2018:33:38%20GMT	https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrldz8z1xlfq.woff2	C:/My%20Web%20Sites/newsite/profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrldz8z1xlfq.woff2	(from https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1750709555)
10:33:39	39660/39660	---M--	200	added ('OK')	font/woff2	etag:%229aec-6859b533-c4ef5a29ee0781f7;;;%22	https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxieyp8kv8jhgfvrjjbecmne.woff2	C:/My%20Web%20Sites/newsite/profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxieyp8kv8jhgfvrjjbecmne.woff2	(from https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1750709555)
10:33:39	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Oct%202025%2018:33:39%20GMT	https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxieyp8kv8jhgfvrjjnecmne.woff2	C:/My%20Web%20Sites/newsite/profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxieyp8kv8jhgfvrjjnecmne.woff2	(from https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1750709555)
10:33:39	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Oct%202025%2018:33:39%20GMT	https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxieyp8kv8jhgfvrjjfecg.woff2	C:/My%20Web%20Sites/newsite/profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxieyp8kv8jhgfvrjjfecg.woff2	(from https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1750709555)
10:33:40	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Oct%202025%2018:33:40%20GMT	https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrlgt9z11lfc-k.woff2	C:/My%20Web%20Sites/newsite/profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrlgt9z11lfc-k.woff2	(from https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1750709555)
10:33:40	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Oct%202025%2018:33:40%20GMT	https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrlgt9z1jlfc-k.woff2	C:/My%20Web%20Sites/newsite/profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrlgt9z1jlfc-k.woff2	(from https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1750709555)
10:33:40	7748/7748	---M--	200	added ('OK')	font/woff2	etag:%221e44-6859b533-e21e4547f53cfb1c;;;%22	https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrlgt9z1xlfq.woff2	C:/My%20Web%20Sites/newsite/profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrlgt9z1xlfq.woff2	(from https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1750709555)
10:33:41	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Oct%202025%2018:33:41%20GMT	https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrlej6z11lfc-k.woff2	C:/My%20Web%20Sites/newsite/profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrlej6z11lfc-k.woff2	(from https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1750709555)
10:33:41	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Oct%202025%2018:33:41%20GMT	https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrlej6z1jlfc-k.woff2	C:/My%20Web%20Sites/newsite/profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrlej6z1jlfc-k.woff2	(from https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1750709555)
10:33:41	8000/8000	---M--	200	added ('OK')	font/woff2	etag:%221f40-6859b533-2cc6fea573b9712b;;;%22	https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrlej6z1xlfq.woff2	C:/My%20Web%20Sites/newsite/profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrlej6z1xlfq.woff2	(from https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1750709555)
10:33:42	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Oct%202025%2018:33:42%20GMT	https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrlcz7z11lfc-k.woff2	C:/My%20Web%20Sites/newsite/profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrlcz7z11lfc-k.woff2	(from https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1750709555)
10:33:42	5432/5432	---M--	200	added ('OK')	font/woff2	etag:%221538-6859b533-e1af15e81a0221cf;;;%22	https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrlcz7z1jlfc-k.woff2	C:/My%20Web%20Sites/newsite/profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrlcz7z1jlfc-k.woff2	(from https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1750709555)
10:33:42	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Oct%202025%2018:33:42%20GMT	https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrlcz7z1xlfq.woff2	C:/My%20Web%20Sites/newsite/profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrlcz7z1xlfq.woff2	(from https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1750709555)
10:33:43	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Oct%202025%2018:33:43%20GMT	https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrldd4z11lfc-k.woff2	C:/My%20Web%20Sites/newsite/profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrldd4z11lfc-k.woff2	(from https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1750709555)
10:33:43	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Oct%202025%2018:33:43%20GMT	https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrldd4z1jlfc-k.woff2	C:/My%20Web%20Sites/newsite/profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrldd4z1jlfc-k.woff2	(from https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1750709555)
10:33:43	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Oct%202025%2018:33:43%20GMT	https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrldd4z1xlfq.woff2	C:/My%20Web%20Sites/newsite/profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrldd4z1xlfq.woff2	(from https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1750709555)
10:33:44	38192/38192	---M--	200	added ('OK')	font/woff2	etag:%229530-6859b533-cb4a4826846d57d8;;;%22	https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrlbt5z11lfc-k.woff2	C:/My%20Web%20Sites/newsite/profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrlbt5z11lfc-k.woff2	(from https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1750709555)
10:33:45	5380/5380	---M--	200	added ('OK')	font/woff2	etag:%221504-6859b533-3ab712caa97fc1ae;;;%22	https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrlbt5z1jlfc-k.woff2	C:/My%20Web%20Sites/newsite/profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrlbt5z1jlfc-k.woff2	(from https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1750709555)
10:33:45	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Oct%202025%2018:33:45%20GMT	https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrlbt5z1xlfq.woff2	C:/My%20Web%20Sites/newsite/profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/poppins-pxibyp8kv8jhgfvrlbt5z1xlfq.woff2	(from https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1750709555)
10:33:46	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Oct%202025%2018:33:45%20GMT	https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/redhatdisplay-8vis7wur0m80wwyf0qcxzzyzuotg-a6tty_9cq.woff2	C:/My%20Web%20Sites/newsite/profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/redhatdisplay-8vis7wur0m80wwyf0qcxzzyzuotg-a6tty_9cq.woff2	(from https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/css/redhatdisplay.css?ver=1750709557)
10:33:46	32072/32072	---M--	200	added ('OK')	font/woff2	etag:%227d48-6859b534-7dfa39b4e8a77293;;;%22	https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/redhatdisplay-8vis7wur0m80wwyf0qcxzzyzuotg-a6jty8.woff2	C:/My%20Web%20Sites/newsite/profpicksandscience.site/wp-content/uploads/elementor/google-fonts/fonts/redhatdisplay-8vis7wur0m80wwyf0qcxzzyzuotg-a6jty8.woff2	(from https://profpicksandscience.site/wp-content/uploads/elementor/google-fonts/css/redhatdisplay.css?ver=1750709557)
